frame,yaw,pitch,roll
775,1.433284,0.190809,0.0
776,1.441784,0.183652,0.0
777,1.450619,0.175695,0.0
778,1.463894,0.168664,0.0
779,1.479421,0.162119,0.0
780,1.493912,0.156702,0.0
781,1.505419,0.153628,0.0
782,1.513935,0.149537,0.0
783,1.521607,0.14424,0.0
784,1.528881,0.138522,0.0
785,1.538918,0.13458,0.0
786,1.551199,0.134841,0.0
787,1.565388,0.136627,0.0
788,1.579108,0.138962,0.0
789,1.590057,0.140588,0.0
790,1.598303,0.140109,0.0
791,1.605438,0.135705,0.0
792,1.612072,0.128482,0.0
793,1.620894,0.123998,0.0
794,1.633521,0.12308,0.0
795,1.644533,0.121686,0.0
796,1.651691,0.118772,0.0
797,1.657786,0.116637,0.0
798,1.664206,0.115109,0.0
799,1.671654,0.113202,0.0
800,1.680288,0.11261,0.0
801,1.689731,0.112541,0.0
802,1.697917,0.113132,0.0
803,1.703684,0.112608,0.0
804,1.703522,0.110584,0.0
805,1.705735,0.107822,0.0
806,1.709383,0.10385,0.0
807,1.712181,0.100382,0.0
808,1.715903,0.097904,0.0
809,1.720132,0.094821,0.0
810,1.726048,0.090232,0.0
811,1.73388,0.084228,0.0
812,1.743415,0.083448,0.0
813,1.753503,0.086592,0.0
814,1.764626,0.08762,0.0
815,1.776547,0.088164,0.0
816,1.788474,0.089385,0.0
